Row,z_1,z_2
1,-2.3632545381729466,-1.5423053843506405
2,-0.6144363272704424,0.9753527114858974
3,0.13877415917674327,0.7408596910543419
4,1.2859142583718184,1.1220169970706062
5,-0.2953425187528698,2.0434627850695164
6,-1.5804478924011702,0.4526277993056493
7,-1.0411646916892274,0.7204094886041146
8,-1.4248580360972458,1.7995438470513678
9,-1.2169859198855328,1.3078580993684608
10,-2.523429559741251,-1.1631580018011598
11,0.27195732871560446,3.4066558896905588
12,-1.5735705492426224,-0.12824663828792093
13,-0.8091803583405386,1.086942674110796
14,-0.9576271103999127,2.3171098207742404
15,-0.93626572787006,-0.15080517740792462
16,-1.362240372353776,0.21290505627559597
17,-0.16941616320065983,2.1428726340975444
18,0.43253751471345336,1.5196660594457485
19,-0.93626572787006,-0.15080517740792462
20,-2.0050483451451617,-0.06984401276436192
21,-2.187581689708117,0.08050531294445464
22,-0.8139902393981556,1.2997507821735432
23,-1.0896892091661936,-0.11002053637934811
24,-0.9732440834925028,-0.06681067079433814
25,0.38657722551735896,1.293913708807755
26,-0.8634388912421285,2.6982919849845763
27,-1.6553593589220363,0.32821286962139923
28,-0.8756965268645227,1.9797562378811129
29,-0.7561264863637801,0.28317357923978886
30,-1.2943893701705604,1.400723129254696
31,-0.8955190948383002,1.7010793660780477
32,-0.4752162633725726,0.8960775529231586
33,-0.37057175369176826,0.7168256341142928
34,-0.7619579097006061,1.329184818779923
35,-0.35297930727965865,1.3044790732306413
36,-1.3998676953827658,1.377764017474481
37,-0.573464990640585,2.1486421294330107
38,-1.3301047920997355,0.897878554976943
39,-1.0328605811561122,2.0759937478332247
40,-1.5667929473951283,1.7960107643594818
41,-0.6231843301029326,2.0025947074422
42,-1.7494597641656238,-0.2138600398390751
43,-1.65198022266363,0.094683177568435
44,-1.7855026236592566,-0.15212004274511295
45,0.28622379986196766,2.2373223350228195
46,-1.0621452082501859,2.000890551314335
47,-1.3186597499571837,1.8967135647956772
48,-1.025332167523286,-1.5463312365108508
49,-0.8388886383594135,-1.4771467190159635
50,-0.8388886383594135,-1.4771467190159635
51,-1.1006355457761,2.3107116169738573
52,-0.7219078283430336,2.4069821684559685
53,-1.4953169673773663,1.2929575689881796
54,-0.4598835444535023,2.0773199848694817
55,-0.7734750943205047,0.48999864668489496
56,0.2226226551339967,2.1553102611097668
57,-1.4759240853496023,2.098518576400359
58,-1.6945439428311124,1.6938018694061445
59,0.0531610741228545,1.162096803101358
60,-1.4969568543994918,0.9984772784958134
61,-1.5824425722885234,1.393107803093036
62,-0.21993680326587822,0.8004656131665332
63,-0.024790780526755072,1.8813931369309005
64,-1.0495572504161728,-0.01952687035041925
65,-2.268204353128749,1.0446833284242818
66,-0.5607527032979904,1.828918431394661
67,-2.296251844248459,0.565540891040829
68,-1.004251835819414,-0.6875380929097993
69,-1.3812812963435104,1.6286880947007594
70,0.6275130166231009,0.9645353765323215
71,-1.1313291579444609,-0.7316709338095958
72,-1.1584790420740112,-0.7631599126954816
73,-0.4539787994681165,2.225952791189945
74,-1.4971377133085293,-0.7199669935203431
75,-2.702534174996835,0.17709447386701832
76,-2.538249172711022,0.1558763373640742
