Row,knn,tree,nb,logreg,svm_rbf,rf
1,0.6,0.0,1.0,0.9709578638973432,0.5395578413591723,0.46
2,0.2,0.0,0.7517448040509703,0.6315146356023206,0.8284184642932402,0.33
3,0.6,0.0,0.928637021183465,0.6542317519642685,0.9235043798005694,0.5
4,1.0,1.0,0.9945326362106448,0.7148518419961442,0.8347739940545909,0.85
5,0.4,1.0,9.63680863233898e-07,0.2466543521742421,0.3067135165079461,0.42
6,0.0,0.0,0.7631512886298513,0.5951123925889523,0.5820299743608608,0.0376984126984126
7,0.6,0.0,0.2480145289343066,0.4775996176874393,0.4195152404479463,0.5253571428571429
8,0.2,0.0,0.3955220960781397,0.4573838148131287,0.1471396752074841,0.14
9,0.6,0.0,0.4274039128565931,0.5113948465040209,0.8697128488461773,0.58
10,0.6,0.0,1.0,0.9282273957870296,0.8153915312814827,0.35
11,0.6,0.0,0.0005640086431541,0.3061823646116896,0.5207296069152484,0.3
12,0.6,1.0,0.7813685086504357,0.5296761365690377,0.6719006530368511,0.265
13,0.6,1.0,0.4408798536121995,0.5251932278853146,0.7155732549282822,0.83
14,0.4,0.0,0.177068032576234,0.4574615329306031,0.2933570659223886,0.265
15,0.8,1.0,0.2155982481838005,0.436237161649776,0.5155478775026365,0.8827222222222221
16,0.6,1.0,0.1961120370386072,0.4259366643679265,0.4023845557907806,0.6629761904761905
17,0.6,0.0,0.8149458702079432,0.5274243319162747,0.6851563532133618,0.58
18,0.6,1.0,0.958134517489928,0.5852344858926166,0.7953993610473027,0.81
19,0.8,1.0,0.2156106045041241,0.4428968306155219,0.3440061411509229,0.8453571428571428
20,0.6,1.0,0.1817169458642709,0.4010414858365571,0.2445108485823333,0.8358333333333334
21,0.4,1.0,0.2318604439240785,0.4221195518927578,0.3161623040317561,0.8987142857142857
22,0.6,1.0,0.5000461616825835,0.5292028685138666,0.2181017515394877,0.65
23,0.6,0.6666666666666666,0.2155249297117068,0.4316498152128013,0.5097218487914237,0.8035
24,0.6,0.6666666666666666,0.2155249297117068,0.4316498152128013,0.5097218487914237,0.8035
25,1.0,1.0,0.7717035238846549,0.5867791048060973,0.6399040900641305,0.84
26,0.2,0.0,0.1498540599475487,0.4953270517654534,0.3145615159811923,0.1
27,0.0,0.0,0.790206278547884,0.6080218544542828,0.5368001740688418,0.045
28,0.6,0.0,0.6681955331202432,0.5143942790303668,0.7571265440702831,0.4
29,1.0,1.0,0.2547274779292098,0.3987123346760802,0.5,0.94
30,0.4,0.0,0.7063712271930135,0.576974745891973,0.583136430481797,0.1725
31,0.4,0.0,0.2047143747122594,0.5016668305211462,0.4786405797901436,0.49
32,1.0,1.0,0.4097946681132055,0.4418522992266542,0.726779689403349,0.97
33,0.8,1.0,0.4926250988510403,0.4615932461810584,0.7476260045305438,0.91
34,0.6,1.0,0.3578351950800673,0.4272981179320237,0.4569854110770152,0.6683809523809522
35,0.6,0.0,0.0181814420390624,0.4701885245257363,0.3774011673668303,0.46
36,0.6,0.0,0.293669826491975,0.4364501851332625,0.4379936836145321,0.645
37,0.6,0.5,0.7028219274136852,0.4824325888944386,0.5885119399119626,0.4441666666666666
38,0.6,1.0,0.1591005581163537,0.4044282292109371,0.3867338267357844,0.37
39,0.4,1.0,0.906632384130036,0.4966361683522781,0.5882928843025749,0.35
40,0.4,0.0,0.238482359142615,0.3842127184359621,0.5232419669645163,0.24
41,0.4,0.0,0.7426458842868353,0.4580574875902957,0.5,0.4333333333333333
42,0.4,0.3333333333333333,0.8041671694076876,0.5967223138300211,0.6200891345125622,0.3314285714285714
43,0.6,0.5,0.1820106332965894,0.4213206247322316,0.4341347067550379,0.5673333333333334
44,0.4,0.5,0.8179893667034107,0.5786793752677684,0.565865293244962,0.4326666666666666
45,0.4,1.0,0.9980448729806984,0.5359304523187712,0.5,0.8
46,0.6,0.0,0.4185738103584201,0.4309191280346956,0.7112391823877192,0.26
47,0.2,0.0,0.6579735418427974,0.5740813221603076,0.3800872035494645,0.07
48,0.6,1.0,0.8136862870032454,0.6087339433433616,0.8007082472266793,0.9279718061945113
