Row,z_1,z_2
0,-1.5016721193081026,-1.710794371112941
1,-1.3551324682489168,-1.446588127984482
2,-1.4776060990651638,-0.7811195080498223
3,-1.4971377133085293,-0.7199669935203431
4,0.28622379986196766,2.2373223350228195
5,0.6761303753975278,2.5296613522263987
6,1.3901418882950407,2.3898944049394233
7,2.0981309847633747,1.6324450303889437
8,1.9918842928579314,1.0903451026863635
9,2.046357516408365,0.7936727208494873
10,2.1229587543667665,0.5703824976491703
11,2.2547472518010214,0.1977621836594913
12,2.3196667373248308,-0.11479060608674292
13,2.3290982620124456,-0.5177163508586032
14,2.183327640309523,-1.2075186207995257
15,1.9394930681450937,-1.7774949173336607
16,1.8626705640510401,-1.8522886870410944
17,1.6263706473853778,-2.0898119909388235
18,1.069736067930412,-2.1750252765027285
19,0.02430634030618582,-2.1766473695663944
20,-0.8541206793399426,-2.393921765565526
21,-1.1746253296439777,-2.276380239432084
