Row,z_1,z_2
0,-0.9096537889273882,-1.769750805417447
1,0.05610956914949987,-1.6028532951041576
2,-0.7305754423963896,-1.9235891114420813
3,,
4,-0.9096537889273882,-1.769750805417447
5,-1.1230870753588091,-1.7024369377695754
6,0.47612777784065974,-0.9923304072523992
7,,
8,-2.5561318255501106,-1.113115819069268
9,-2.462217384467561,-0.5823999587982625
10,-2.134723572601089,-1.3833901101267039
11,,
12,-2.6557578938786466,-0.776709444129213
13,-2.5561318255501106,-1.113115819069268
14,-2.887434882610172,-0.8811979874678882
15,-2.707507990817921,-0.8120097624572485
16,,
17,-2.08848732601105,-0.25437390840371293
18,-1.474289038975719,-1.645587086458481
19,-1.5481306728257287,-1.6187975449612013
20,,
21,-2.08848732601105,-0.25437390840371293
22,-1.703445801752428,-1.54353588689797
23,-2.134723572601089,-1.3833901101267039
24,,
25,-0.3262100799366043,1.1015467065416036
26,-1.5921874687381805,0.4277415038718255
27,-0.5647672960691346,1.2220891083901522
28,,
29,0.05942413480738196,-2.0982297683342765
30,0.0012764046694925296,-2.1177175599459743
31,-0.1652220074348158,-2.1380712753477567
32,0.06955141858227107,-1.8337489201137651
33,,
34,-0.5159274364233312,-2.0012112894616187
35,0.05610956914949987,-1.6028532951041576
36,0.06955141858227107,-1.8337489201137651
37,,
38,2.3897574772762145,-0.04076780546056231
39,2.4318456393535364,-0.30601187864065965
40,1.9973022223821473,-0.38061028609795927
41,,
42,1.6867748860154803,0.3629543300993733
43,1.9097672021774694,0.2528530200247903
44,1.9973022223821473,-0.38061028609795927
45,1.3638933049489108,-0.7074097045320897
46,1.3322049626044177,0.39298747015262914
