Row,z_1,z_2
0,-2.08848732601105,-0.25437390840371293
1,-1.7854851518794483,0.19728523817758245
2,-1.6187959953605557,0.6331019922297827
3,-1.4683028786364012,1.2830687067129511
4,-0.8393998181503719,1.3509891166265742
5,-0.5425624966817134,1.2729156579932777
6,-0.3195475090382199,1.1803915184443097
7,-0.1088278284957013,1.0731060423825622
8,0.013997590388619746,1.0252250081228755
9,0.10090109345659527,0.9831392823072583
10,0.27741501086110415,0.9270632794041775
11,0.4406018318547304,0.9011935720106198
12,0.6976954254245019,-1.2134609263236618
13,-0.9096537889273882,-1.769750805417447
14,-1.1230870753588091,-1.7024369377695754
15,-1.474289038975719,-1.645587086458481
16,-1.5481306728257287,-1.6187975449612013
17,,
18,-2.642170452360359,-0.6412666648602748
19,-2.4356111005418217,-0.5570549332264988
20,-2.2065180417608117,-1.2576834937129195
21,-2.5561318255501106,-1.113115819069268
22,-2.887434882610172,-0.8811979874678882
23,,
24,-1.8709124939051347,-1.413038858291961
25,-1.982468969506982,-1.347387599582411
26,-2.2065180417608117,-1.2576834937129195
27,-2.08848732601105,-0.25437390840371293
28,,
29,0.06955141858227107,-1.8337489201137651
30,0.0077004007450326255,-2.1012021831503196
31,-0.1652220074348158,-2.1380712753477567
32,,
33,0.9530038867016483,0.6730221433191234
34,1.192588497597791,0.600567781132105
35,1.4802020246126746,0.43479070940089065
36,1.6867748860154803,0.3629543300993733
37,1.9097672021774694,0.2528530200247903
38,1.804309170251893,-0.698594142871417
39,1.3910852163214136,-1.2332530294954192
40,0.6976954254245019,-1.2134609263236618
41,0.7271218930587153,0.7961977366546777
