Row,z_1,z_2
0,0.0077004007450326255,-2.1012021831503196
1,-0.5159274364233312,-2.0012112894616187
2,-0.8092541567636385,-1.9099914064313492
3,-1.2768913547717096,-1.7125627853699845
4,-1.014728569853407,-0.07358642410919908
5,0.32502631916626823,0.8923548301951999
6,0.671539569964178,0.8109339056779646
7,0.9530038867016483,0.6730221433191234
8,0.6291995302023504,-1.2720636859922627
9,0.2000796691461492,-1.9731912187853635
10,,
11,-1.5481306728257287,-1.6187975449612013
12,-1.7467753570841755,-1.4377702237096592
13,-1.810285548289503,-1.4092379166947555
14,-1.6742969439234336,-0.5059303782932858
15,-1.474289038975719,-1.645587086458481
16,,
17,-1.816926196758361,-1.4065809940435412
18,-2.134723572601089,-1.3833901101267039
19,-2.3477317276360545,-1.157357828958105
20,,
21,-1.8292903542530663,-0.48167322746714825
22,-2.3477317276360545,-1.157357828958105
23,-2.095206010328342,-0.5016773395813294
24,,
25,0.9990827989830171,0.6493875176475264
26,1.4508958828986196,0.4294764554086209
27,1.6371603621176403,0.3864647478325313
28,1.9618331350024376,0.2579407896083396
29,1.804309170251893,-0.698594142871417
30,1.475784656080067,-1.217386147593135
31,1.3152559871528555,-1.3158476633521676
32,0.6291995302023504,-1.2720636859922627
33,,
34,2.4318456393535364,-0.30601187864065965
35,1.804309170251893,-0.698594142871417
36,2.202463416794567,0.15995704300903665
