Row,Part,Ring,Vertex,z_1,z_2
1,1,exterior,1,-2.2394848582871174,-0.32332722107191725
2,1,exterior,2,-2.23935195702955,-0.32313814753590553
3,1,exterior,3,-2.1003177698061224,-0.14457198651026085
4,1,exterior,4,-2.1001939819686317,-0.1444250419751505
5,1,exterior,5,-2.100059255160526,-0.14428805725963947
6,1,exterior,6,-0.2738874570581918,1.574790638631231
7,1,exterior,7,-0.2737134616401087,1.5749397669330805
8,1,exterior,8,-0.273484663154962,1.5749526086276888
9,1,exterior,9,0.5031192853062343,1.5822987491500426
10,1,exterior,10,0.5040517633272148,1.582351184942123
11,1,exterior,11,0.5049752826051968,1.582490385930261
12,1,exterior,12,0.5058817876068565,1.5827151379132751
13,1,exterior,13,0.5067633712084092,1.583023480458793
14,1,exterior,14,0.5076123436666633,1.5834127240034135
15,1,exterior,15,0.5084212996939427,1.5838794733128199
16,1,exterior,16,0.5091831830518009,1.5844196570972133
17,1,exterior,17,0.7477196486419407,1.7708760461575526
18,1,exterior,18,0.747908357054824,1.7710097116643335
19,1,exterior,19,0.7481373932738283,1.7709777782463967
20,1,exterior,20,1.2935372589345602,1.668511844918856
21,1,exterior,21,1.293766025196212,1.668457311238911
22,1,exterior,22,1.2938512141381597,1.6682381063829235
23,1,exterior,23,1.4754568041885057,1.1245223675070954
24,1,exterior,24,1.4758130706595638,1.123607777923714
25,1,exterior,25,1.4762572824787055,1.1227325203820926
26,1,exterior,26,1.4767851601096897,1.1219050271125508
27,1,exterior,27,1.477391617979924,1.1211332701844567
28,1,exterior,28,1.4780708134748661,1.1204246847033181
29,1,exterior,29,1.4788162032257668,1.1197860971809828
30,1,exterior,30,1.9086758916414885,0.7866626976303923
31,1,exterior,31,1.9088674171941864,0.7864977162963797
32,1,exterior,32,1.908875252523001,0.7862450515273058
33,1,exterior,33,1.8962426944383324,0.17882147370025364
34,1,exterior,34,1.8962296278801967,0.1786131582240114
35,1,exterior,35,1.8961821424711707,0.17841065703669068
36,1,exterior,36,1.732989821304224,-0.40694719897065945
37,1,exterior,37,1.732782785461634,-0.40784932374221966
38,1,exterior,38,1.7326600455878125,-0.40876672652559987
39,1,exterior,39,1.7326226531865974,-0.40969154799589075
40,1,exterior,40,1.7326709285960515,-0.41061586527281546
41,1,exterior,41,1.7328044582441484,-0.4115317597954864
42,1,exterior,42,1.7330220981918152,-0.4124313851601572
43,1,exterior,43,1.733321983932978,-0.4133070343398101
44,1,exterior,44,1.8658355981148167,-0.7487257533386475
45,1,exterior,45,1.8659149594486895,-0.7489612763812908
46,1,exterior,46,1.8657548910603838,-0.7491514011718781
47,1,exterior,47,1.515283816873779,-1.124588145421125
48,1,exterior,48,1.514688200553903,-1.1252880812410555
49,1,exterior,49,1.5141593599838448,-1.126039743800975
50,1,exterior,50,1.5137017621157076,-1.1268367840406122
51,1,exterior,51,1.5133192721366113,-1.1276724696085234
52,1,exterior,52,1.3095933583221229,-1.6329386305378177
53,1,exterior,53,1.3094963866560194,-1.6331499445982542
54,1,exterior,54,1.3093286422438826,-1.633310938226585
55,1,exterior,55,0.8623451954847288,-2.0236903692667383
56,1,exterior,56,0.8621545857765157,-2.023840838125158
57,1,exterior,57,0.8619136739631992,-2.023810269572321
58,1,exterior,58,0.620815261909283,-1.980966573510455
59,1,exterior,59,0.6205745935522262,-1.9809111339507426
60,1,exterior,60,0.620448521151743,-1.980698765043636
61,1,exterior,61,0.4762755806934169,-1.7072461685077425
62,1,exterior,62,0.47576609523012303,-1.7063868269395184
63,1,exterior,63,0.4751734093343392,-1.705582608811692
64,1,exterior,64,0.4745034382683425,-1.704841540569954
65,1,exterior,65,0.47376286863392586,-1.7041710183967445
66,1,exterior,66,0.47295909163721234,-1.7035777343941456
67,1,exterior,67,0.4721001293212127,-1.7030676097937996
68,1,exterior,68,0.4711945545023569,-1.7026457358604499
69,1,exterior,69,0.4702514052100686,-1.7023163230789105
70,1,exterior,70,-0.058425641012272225,-1.54682300441835
71,1,exterior,71,-0.05922110288307505,-1.5466240852065125
72,1,exterior,72,-0.060030187489783775,-1.5464910042539832
73,1,exterior,73,-0.06084745512647785,-1.546424656301855
74,1,exterior,74,-0.675114550370318,-1.5218435105625048
75,1,exterior,75,-0.6760568687458971,-1.5218502377735423
76,1,exterior,76,-0.6769943699551068,-1.5219456351479979
77,1,exterior,77,-0.6779187289011809,-1.5221288555484316
78,1,exterior,78,-0.6788217371918563,-1.5223982719608748
79,1,exterior,79,-0.6796953760306489,-1.5227514919428629
80,1,exterior,80,-0.6805318874245021,-1.523185378868543
81,1,exterior,81,-0.6813238430754778,-1.5236960797822001
82,1,exterior,82,-0.6820642103447225,-1.5242790596128577
83,1,exterior,83,-0.6827464147029473,-1.524929141446123
84,1,exterior,84,-0.8224224474462014,-1.6711910346436125
85,1,exterior,85,-0.823036358137324,-1.6718972883983099
86,1,exterior,86,-0.8235815635796138,-1.6726578353912012
87,1,exterior,87,-0.8240532895142226,-1.6734660156590353
88,1,exterior,88,-0.8244474051281714,-1.6743147521231632
89,1,exterior,89,-0.8247604592270825,-1.675196612562152
90,1,exterior,90,-0.8249897104566228,-1.6761038746943127
91,1,exterior,91,-0.8251331513080145,-1.6770285938002312
92,1,exterior,92,-0.825189525697402,-1.6779626722931427
93,1,exterior,93,-0.8251583399651364,-1.6788979306279368
94,1,exterior,94,-0.7765419956048019,-2.2842553345222054
95,1,exterior,95,-0.7765344669866296,-2.284484073377985
96,1,exterior,96,-0.7767385112913168,-2.284587726964321
97,1,exterior,97,-1.2260660986171763,-2.4867490262585936
98,1,exterior,98,-1.226269218831407,-2.4868288140246726
99,1,exterior,99,-1.2262077310102617,-2.486619426448878
100,1,exterior,100,-1.012697529814063,-1.8715549189664822
101,1,exterior,101,-1.0124194192327234,-1.8706041367356447
102,1,exterior,102,-1.0122367442381937,-1.8696305032356548
103,1,exterior,103,-1.0121512974792835,-1.8686435730469784
104,1,exterior,104,-1.0121639174726762,-1.8676530312347885
105,1,exterior,105,-1.012274480374295,-1.8666685983062887
106,1,exterior,106,-1.0124819011946233,-1.8656999348202299
107,1,exterior,107,-1.1292105938089765,-1.4277814900362336
108,1,exterior,108,-1.1294573246836745,-1.4269894551738702
109,1,exterior,109,-1.1297688552802085,-1.4262205962562846
110,1,exterior,110,-1.1301430416595064,-1.4254802045347776
111,1,exterior,111,-1.2008845920309659,-1.2988450149711788
112,1,exterior,112,-1.201368692662207,-1.2980648504182493
113,1,exterior,113,-1.2019223085267772,-1.2973323754184631
114,1,exterior,114,-1.2025407725867414,-1.2966537648104204
115,1,exterior,115,-1.203218871127295,-1.2960347393504317
116,1,exterior,116,-1.2039508877089091,-1.2954805174859605
117,1,exterior,117,-1.2047306513574945,-1.2949957713635827
118,1,exterior,118,-1.6562508121093784,-1.0422749269931764
119,1,exterior,119,-1.656456725963082,-1.0421460053301586
120,1,exterior,120,-1.6565975807687126,-1.0419480628282194
121,1,exterior,121,-2.0553417378156515,-0.41895691217193126
122,1,exterior,122,-2.055958253730389,-0.41809744481500577
123,1,exterior,123,-2.0566621014687945,-0.4173079042068753
124,1,exterior,124,-2.057445406551218,-0.4165971235384588
125,1,exterior,125,-2.058299405548307,-0.41597305485336356
126,1,exterior,126,-2.0592145441241496,-0.4154426800823288
127,1,exterior,127,-2.2392844386127635,-0.32344230148038805
