Row,z_1,z_2
bnd_pnt_1,-3.2256946378143585,-1.9781761305653285
bnd_pnt_2,-0.2326686225859393,-3.8702644990847097
bnd_pnt_3,0.3542950202171804,-3.466896881441582
bnd_pnt_4,1.2465083877932952,-2.495754847113899
bnd_pnt_5,1.6172814685729906,-1.937704118853913
bnd_pnt_6,2.3820649287417464,0.5774450503009826
bnd_pnt_7,2.6503779027183216,1.9441886752345945
bnd_pnt_8,-0.3426481125100971,3.836277043753976
bnd_pnt_9,-0.9296117553132168,3.4329094261108484
bnd_pnt_10,-1.8218251228893316,2.461767391783165
bnd_pnt_11,-2.1925982036690272,1.903716663523179
bnd_pnt_12,-2.9573816638377832,-0.6114325056317166
