Row,Part,Ring,Vertex,z_1,z_2
1,1,exterior,1,-1.883264736249099,-0.7449605308326065
2,1,exterior,2,-1.8831361480495044,-0.7447615920361091
3,1,exterior,3,-1.6360418967998336,-0.4007231769555474
4,1,exterior,4,-1.635517788721735,-0.39991374066645624
5,1,exterior,5,-1.6350740806645634,-0.399057586741261
6,1,exterior,6,-1.6347148985647553,-0.39816267635311964
7,1,exterior,7,-1.5225435806444614,-0.07432281698371988
8,1,exterior,8,-1.5224392090624972,-0.07406800515036555
9,1,exterior,9,-1.5223073447981528,-0.07382627324653869
10,1,exterior,10,-0.802887916797336,1.087315450713768
11,1,exterior,11,-0.8024685057833069,1.088061987136402
12,1,exterior,12,-0.8021144984778295,1.0888416672353376
13,1,exterior,13,-0.5773025406059412,1.6462170047609843
14,1,exterior,14,-0.5772075654696427,1.6464233852379104
15,1,exterior,15,-0.577007076467791,1.6463165332940415
16,1,exterior,16,-0.13104658216782053,1.38045917969233
17,1,exterior,17,-0.13021780717919812,1.3800164994716138
18,1,exterior,18,-0.12935114257493455,1.3796535583974763
19,1,exterior,19,-0.12845423956273858,1.3793735606362472
20,1,exterior,20,-0.12753501630519257,1.379178978102689
21,1,exterior,21,-0.12660158801554003,1.379071528637098
22,1,exterior,22,-0.12566219531384348,1.3790521608396311
23,1,exterior,23,-0.12472513147600854,1.3791210456957426
24,1,exterior,24,-0.12379866921794441,1.3792775750666675
25,1,exterior,25,-0.12289098766123506,1.3795203670582759
26,1,exterior,26,-0.12201010012509254,1.3798472782209
27,1,exterior,27,0.2253286112594728,1.5276660414264036
28,1,exterior,28,0.22622796515672927,1.5281031168001822
29,1,exterior,29,0.2270791727699189,1.5286278242559344
30,1,exterior,30,0.2278737231097753,1.5292349173890762
31,1,exterior,31,0.22860367168742252,1.5299183260434441
32,1,exterior,32,0.22926171994911979,1.5306712170051053
33,1,exterior,33,0.22984128825247993,1.5314860623257733
34,1,exterior,34,0.23033658165449183,1.5323547145926772
35,1,exterior,35,0.34376222622988123,1.7566523481476894
36,1,exterior,36,0.3438838742668202,1.7568655933291357
37,1,exterior,37,0.34412181920403834,1.7569260413162915
38,1,exterior,38,0.6768761927674696,1.823877950398435
39,1,exterior,39,0.6779139000117728,1.8241453090036372
40,1,exterior,40,0.6789170402974584,1.8245221730585557
41,1,exterior,41,0.679874094394607,1.8250042149693746
42,1,exterior,42,0.6807740722888133,1.8255858993671326
43,1,exterior,43,0.6816066393813839,1.8262605466713022
44,1,exterior,44,0.8129161604394555,1.9448660624792469
45,1,exterior,45,0.8130970214063902,1.9450142039907101
46,1,exterior,46,0.8133050587556561,1.9449075406976322
47,1,exterior,47,1.292892960812759,1.6689745415701267
48,1,exterior,48,1.2937957588553932,1.668514345355512
49,1,exterior,49,1.2947404946993235,1.6681478770118274
50,1,exterior,50,1.7726984013458584,1.5101029262504309
51,1,exterior,51,1.7729264833665495,1.5100145343729525
52,1,exterior,52,1.7729735444411931,1.5097744931527053
53,1,exterior,53,1.9108387158934639,0.5537868560227773
54,1,exterior,54,1.9108608627000432,0.5535608191525713
55,1,exterior,55,1.9108623506164077,0.5533337047896638
56,1,exterior,56,1.8962496982574666,0.1789032055069481
57,1,exterior,57,1.8962215758711467,0.17861487183751878
58,1,exterior,58,1.896160146099231,0.17833175780278984
59,1,exterior,59,1.732989821304224,-0.40694719897065945
60,1,exterior,60,1.732782785461634,-0.40784932374221966
61,1,exterior,61,1.7326600455878125,-0.40876672652559987
62,1,exterior,62,1.7326226531865974,-0.40969154799589075
63,1,exterior,63,1.7326709285960515,-0.41061586527281546
64,1,exterior,64,1.7328044582441484,-0.4115317597954864
65,1,exterior,65,1.7330220981918152,-0.4124313851601572
66,1,exterior,66,1.733321983932978,-0.4133070343398101
67,1,exterior,67,1.8658355981148167,-0.7487257533386475
68,1,exterior,68,1.8659149594486895,-0.7489612763812908
69,1,exterior,69,1.8657548910603838,-0.7491514011718781
70,1,exterior,70,1.515283816873779,-1.124588145421125
71,1,exterior,71,1.514688200553903,-1.1252880812410555
72,1,exterior,72,1.5141593599838448,-1.126039743800975
73,1,exterior,73,1.5137017621157076,-1.1268367840406122
74,1,exterior,74,1.5133192721366113,-1.1276724696085234
75,1,exterior,75,1.3095933583221229,-1.6329386305378177
76,1,exterior,76,1.3094963866560194,-1.6331499445982542
77,1,exterior,77,1.3093286422438826,-1.633310938226585
78,1,exterior,78,0.8623451954847288,-2.0236903692667383
79,1,exterior,79,0.8621545857765157,-2.023840838125158
80,1,exterior,80,0.8619136739631992,-2.023810269572321
81,1,exterior,81,0.6208080064045578,-1.9809652841919705
82,1,exterior,82,0.620570826835702,-1.9809110160578012
83,1,exterior,83,0.6203595992366867,-1.9807902597756417
84,1,exterior,84,-0.05733199538170022,-1.5479303479653361
85,1,exterior,85,-0.058251021158858045,-1.547409543412554
86,1,exterior,86,-0.059219857152981684,-1.5469885890471302
87,1,exterior,87,-0.060227692648697005,-1.546672182070508
88,1,exterior,88,-0.0612632817563444,-1.5464638530965245
89,1,exterior,89,-0.06231506889876193,-1.5463659267552052
90,1,exterior,90,-0.675114550370318,-1.5218435105625048
91,1,exterior,91,-0.6760568687458971,-1.5218502377735423
92,1,exterior,92,-0.6769943699551068,-1.5219456351479979
93,1,exterior,93,-0.6779187289011809,-1.5221288555484316
94,1,exterior,94,-0.6788217371918563,-1.5223982719608748
95,1,exterior,95,-0.6796953760306489,-1.5227514919428629
96,1,exterior,96,-0.6805318874245021,-1.523185378868543
97,1,exterior,97,-0.6813238430754778,-1.5236960797822001
98,1,exterior,98,-0.6820642103447225,-1.5242790596128577
99,1,exterior,99,-0.6827464147029473,-1.524929141446123
100,1,exterior,100,-0.8224224474462014,-1.6711910346436125
101,1,exterior,101,-0.823036358137324,-1.6718972883983099
102,1,exterior,102,-0.8235815635796138,-1.6726578353912012
103,1,exterior,103,-0.8240532895142226,-1.6734660156590353
104,1,exterior,104,-0.8244474051281714,-1.6743147521231632
105,1,exterior,105,-0.8247604592270825,-1.675196612562152
106,1,exterior,106,-0.8249897104566228,-1.6761038746943127
107,1,exterior,107,-0.8251331513080145,-1.6770285938002312
108,1,exterior,108,-0.825189525697402,-1.6779626722931427
109,1,exterior,109,-0.8251583399651364,-1.6788979306279368
110,1,exterior,110,-0.7765419956048019,-2.2842553345222054
111,1,exterior,111,-0.7765344669866296,-2.284484073377985
112,1,exterior,112,-0.7767385112913168,-2.284587726964321
113,1,exterior,113,-1.2260660986171763,-2.4867490262585936
114,1,exterior,114,-1.226269218831407,-2.4868288140246726
115,1,exterior,115,-1.2262077310102617,-2.486619426448878
116,1,exterior,116,-1.012697529814063,-1.8715549189664822
117,1,exterior,117,-1.0124194192327234,-1.8706041367356447
118,1,exterior,118,-1.0122367442381937,-1.8696305032356548
119,1,exterior,119,-1.0121512974792835,-1.8686435730469784
120,1,exterior,120,-1.0121639174726762,-1.8676530312347885
121,1,exterior,121,-1.012274480374295,-1.8666685983062887
122,1,exterior,122,-1.0124819011946233,-1.8656999348202299
123,1,exterior,123,-1.1292105938089765,-1.4277814900362336
124,1,exterior,124,-1.1294573246836745,-1.4269894551738702
125,1,exterior,125,-1.1297688552802085,-1.4262205962562846
126,1,exterior,126,-1.1301430416595064,-1.4254802045347776
127,1,exterior,127,-1.2008845920309659,-1.2988450149711788
128,1,exterior,128,-1.201368692662207,-1.2980648504182493
129,1,exterior,129,-1.2019223085267772,-1.2973323754184631
130,1,exterior,130,-1.2025407725867414,-1.2966537648104204
131,1,exterior,131,-1.203218871127295,-1.2960347393504317
132,1,exterior,132,-1.2039508877089091,-1.2954805174859605
133,1,exterior,133,-1.2047306513574945,-1.2949957713635827
134,1,exterior,134,-1.6562422456440953,-1.042279721738855
135,1,exterior,135,-1.6564565121001689,-1.0421449845981359
136,1,exterior,136,-1.6566201429539353,-1.0419518805977024
137,1,exterior,137,-1.8831304262644402,-0.7451556523276985
