Row,z_1,z_2
bnd_pnt_1,-3.4193303474694137,-1.6206377370768026
bnd_pnt_2,-0.6466055554435032,-3.8229547782417015
bnd_pnt_3,-0.019749218123453927,-3.4848972605061936
bnd_pnt_4,0.9715168515213992,-2.615096637782533
bnd_pnt_5,1.400028297818893,-2.1000517532002307
bnd_pnt_6,2.4302724503838533,0.31851519235946685
bnd_pnt_7,2.8436882465923343,1.6485781110765219
bnd_pnt_8,0.07096345456642411,3.8508951522414208
bnd_pnt_9,-0.5558928827536251,3.512837634505913
bnd_pnt_10,-1.5471589523984786,2.643037011782252
bnd_pnt_11,-1.9756703986959723,2.12799212719995
bnd_pnt_12,-3.0059145512609327,-0.2905748183597474
