Row,Part,Ring,Vertex,z_1,z_2
1,1,exterior,1,-1.3349862820140654,0.05828419878857763
2,1,exterior,2,-1.3348518271671967,0.05849084466107569
3,1,exterior,3,-1.2651847377189982,0.1545177757665722
4,1,exterior,4,-1.26466858894212,0.1553046179289333
5,1,exterior,5,-1.264228687388495,0.15613649338322913
6,1,exterior,6,-1.2638689285190026,0.1570060356215152
7,1,exterior,7,-1.2635924981068942,0.15790554458511888
8,1,exterior,8,-1.263401844026808,0.15882705485098048
9,1,exterior,9,-1.2632986545781022,0.15976240616787568
10,1,exterior,10,-1.2632838435344549,0.1607033157179005
11,1,exterior,11,-1.263357542052123,0.16164145146332082
12,1,exterior,12,-1.3312593416604235,0.6999948309166547
13,1,exterior,13,-1.331277669061958,0.7002272435211787
14,1,exterior,14,-1.3312742073045443,0.7004603519264856
15,1,exterior,15,-1.2939044396579937,1.3061363846795595
16,1,exterior,16,-1.2938769013087101,1.3063822680118726
17,1,exterior,17,-1.2937780495991529,1.3066090836050477
18,1,exterior,18,-1.1921131989267697,1.5113356616370268
19,1,exterior,19,-1.191994637751062,1.5115469349851376
20,1,exterior,20,-1.191760067161852,1.5114863559567022
21,1,exterior,21,-0.3566591355656416,1.2502283581646534
22,1,exterior,22,-0.35574447301806783,1.249989039790257
23,1,exterior,23,-0.3548112973420289,1.249837171367249
24,1,exterior,24,-0.35386795001628535,1.249774110418395
25,1,exterior,25,-0.3529228634420279,1.2498004206334472
26,1,exterior,26,-0.3519844855672566,1.249915866830429
27,1,exterior,27,-0.351061204372191,1.250119417057882
28,1,exterior,28,-0.3501612728907202,1.2504092518192815
29,1,exterior,29,-0.34929273543811235,1.2507827803371692
30,1,exterior,30,-0.3484633557044206,1.251236663711616
31,1,exterior,31,0.37975339101550776,1.69573331086882
32,1,exterior,32,0.3799600329189428,1.6958458494788118
33,1,exterior,33,0.38009085582860086,1.695650270386622
34,1,exterior,34,0.7091069828877317,1.1470369720381357
35,1,exterior,35,0.7092144981801477,1.146835430813257
36,1,exterior,36,0.7089863105777524,1.1468458625696694
37,1,exterior,37,-0.31427169972721597,1.2452158891455187
38,1,exterior,38,-0.31524430381630375,1.2452617678814955
39,1,exterior,39,-0.3162167593020706,1.2452128403766833
40,1,exterior,40,-0.31717984668829685,1.2450695704949322
41,1,exterior,41,-0.3181244352943022,1.2448333165258012
42,1,exterior,42,-0.31904156981960274,1.2445063183071106
43,1,exterior,43,-0.3199225552458532,1.2440916759898546
44,1,exterior,44,-0.32075903927114796,1.2435933206467993
45,1,exterior,45,-0.32154309149515325,1.243015977003414
46,1,exterior,46,-0.3222672786043437,1.2423651186444697
47,1,exterior,47,-0.3229247348445401,1.2416469161209764
48,1,exterior,48,-0.3235092271126239,1.2408681784494366
49,1,exterior,49,-0.3240152140503172,1.2400362885580394
50,1,exterior,50,-0.3244378985797819,1.2391591332918086
51,1,exterior,51,-0.3247732733829675,1.238245028640298
52,1,exterior,52,-0.32501815889353364,1.2373026408967231
53,1,exterior,53,-0.32517023344116014,1.236340904495993
54,1,exterior,54,-0.3252280552624579,1.2353689373105867
55,1,exterior,55,-0.32519107616980225,1.2343959542073255
56,1,exterior,56,-0.3250596467485001,1.2334311796845787
57,1,exterior,57,-0.32483501303301837,1.2324837604181533
58,1,exterior,58,-0.3245193046937852,1.2315626785449934
59,1,exterior,59,-0.32411551484656026,1.2306766665068116
60,1,exterior,60,-0.32362747167579464,1.22983412426099
61,1,exterior,61,-0.32305980214100855,1.2290430396436443
62,1,exterior,62,-0.32241788811027366,1.2283109126398595
63,1,exterior,63,-0.3217078153366823,1.2276446842790631
64,1,exterior,64,-0.32093631576153925,1.2270506708296538
65,1,exterior,65,0.7300796020666052,0.4964710424124947
66,1,exterior,66,0.7302720663160717,0.49632254736839904
67,1,exterior,67,0.7303007656559873,0.49608115637160927
68,1,exterior,68,0.795916891153015,-0.45851574797606165
69,1,exterior,69,0.7959199480520809,-0.45915297608184036
70,1,exterior,70,0.7325975879773335,-1.53053504336194
71,1,exterior,71,0.7325734691172278,-1.530759699204647
72,1,exterior,72,0.7323551794687958,-1.530701375997742
73,1,exterior,73,0.39441410337994476,-1.4228224973639436
74,1,exterior,74,0.3934322807341086,-1.4225632000107078
75,1,exterior,75,0.39242922311169104,-1.4224048136748644
76,1,exterior,76,0.3914152741514782,-1.4223489716534543
77,1,exterior,77,0.3904008898049105,-1.4223962497954474
78,1,exterior,78,-0.1716526330493009,-1.477297089838101
79,1,exterior,79,-0.17247202055940722,-1.477411514135034
80,1,exterior,80,-0.17327914510357315,-1.4775932798679203
81,1,exterior,81,-0.17406848200459937,-1.477841142870656
82,1,exterior,82,-0.5176557888550428,-1.601566306394851
83,1,exterior,83,-0.5178968548923432,-1.601639392619403
84,1,exterior,84,-0.518135898462404,-1.6015599407335237
85,1,exterior,85,-1.1843095295054324,-1.341520106610637
86,1,exterior,86,-1.1845277762035507,-1.3414222468731032
87,1,exterior,87,-1.1845429412590651,-1.3411835458664902
88,1,exterior,88,-1.200680652590295,-0.19594237370131698
89,1,exterior,89,-1.2007392874660043,-0.1949928602549197
90,1,exterior,90,-1.2008878840877284,-0.19405321517429036
91,1,exterior,91,-1.2011250976354844,-0.19313194237739484
92,1,exterior,92,-1.2014487812938501,-0.19223737951048966
93,1,exterior,93,-1.2018560056809409,-0.19137762249127008
94,1,exterior,94,-1.3348814656145231,0.05806105277168711
