Row,z_1,z_2
1,0.39581921315661805,0.24214293512329696
2,0.6986203937779111,0.06418447745502456
3,-1.09307729425916,0.8646268808188402
4,-0.9939672023957686,-0.44860668905141027
5,0.74902949050071,0.008236241667066494
6,0.669386795614621,0.3134020630194152
7,0.5492349289533355,0.020380946848061656
8,-0.2982685604743752,-0.24158376652000263
9,0.487388026006327,-0.549152254918275
10,-0.40742574265450204,0.2329604689632943
11,0.37651757545883086,-0.7392857580764036
12,-0.19863106203002773,0.8733258205389999
13,0.7402665076898672,-0.564433428870282
14,-0.4768967430984936,-1.2213200120874086
15,0.05429007587004617,-0.6950683105915525
16,-0.7245829931392304,-1.2221602729953371
17,0.5332397819344737,0.021329290272639835
18,0.7758336948433983,0.16854427972137284
19,0.7705743366854292,-0.14683899286270974
20,-1.1055533512738958,0.805348665744821
21,0.7770112645131022,-0.5920832458978152
22,-0.338107637938403,-0.2438623580519364
23,0.3828457247881588,-0.10884980489112918
24,-0.4495472413995587,0.7126393750900046
25,-1.2513925672899366,-0.8300280325815615
26,-0.37536002025379134,0.050258885386935695
27,-1.0385179993583258,-0.5695574183990088
28,0.49696556358549937,-0.8256334603704725
29,-0.3966724915584501,0.036576185776323454
30,0.0944869148979491,-1.023860343164502
31,-1.1778613591419065,1.0718200148136008
32,0.5009166417935602,0.1852271842498948
33,-0.4861065333935142,-0.24030698239581094
34,0.5392006693957865,-0.13278412839361028
35,0.7421679710773672,-1.2486741808520552
36,-1.0975895001720728,-0.1044734615246763
37,0.6382546961068323,-0.24200617577796568
38,1.3130248986397905,-0.19925652334691574
39,-0.010763201172703796,0.27770453062805306
40,0.7538642549865276,0.4417294560460965
41,0.3367952444407619,0.20436222462626372
42,0.6175612507701838,0.11902003066488054
43,0.6465958563224341,-0.44975979631872254
44,-0.4064667589666833,-0.9629164023159563
45,0.030593149947550052,0.36681375389585036
46,-1.2155934861918345,1.2480238305719147
47,0.3687208103793291,-0.13101012767472028
48,0.7355465204149645,-0.2536777321016861
49,0.754199373967214,0.32362274185006373
50,-0.31535234820204194,0.06926877244170151
51,-0.6126470977162125,-0.3924929816945912
52,0.7208421490816229,-0.5779259511733112
53,0.7705475457063747,-0.14683817229653093
54,-0.18081955339312994,-0.09255655476137853
55,-1.0299364906901354,0.7614454561868119
56,-1.1357333897015354,-0.07356893248482785
57,0.35746442639770504,0.8462351530542556
58,0.13099546850799376,0.11574457516978096
59,0.23179237225219432,0.35506548142897065
60,-0.47615909251223276,0.7327894822319234
61,-1.1545762436914069,-0.7424416793954322
62,0.4951553577128968,-0.8377081472171174
63,0.7388809735163394,0.6459952488680913
64,-0.14068839608117623,-0.5377376963403753
65,0.3361509666272373,0.9980988590623605
66,-0.6275096416431504,-0.19382107467232737
67,0.025073862572183386,0.5386789853356394
68,-1.078821904779728,0.47282356744978615
