Row,kDN,TD_U,CL,Harmfulness,Usefulness,F2
1,-0.6064467020621378,0.6949579082429815,-0.840422397534602,1.5981142226604335,-1.4287538292150501,-0.5112271076407986
2,-0.6064467020621378,1.4387559827345413,0.9156315181925123,1.3134174130714984,-1.0029415879318078,-0.5174297601183705
3,-1.2863913592183929,-0.792734587736763,-1.6368228230735595,0.6812089336590516,-1.4287538292150501,1.8900620632489415
4,0.7180682113731236,-0.6988230343026319,1.6765404555784778,-0.7245438725571992,0.9574293914933818,1.9951232205688085
5,0.06135195397129323,1.4674530522428193,-0.8405068590729872,-0.7245438725571992,0.9574293914933818,-0.5169976836891375
6,-0.6064467020621378,1.4387559827345413,-0.8405126379779464,1.3134174130714984,-1.6784690741943524,-0.5171625357913885
7,0.06135195397129323,0.9172767120378446,-0.8404616014684668,-0.7245438725571992,0.9574293914933818,-0.5152525802820311
8,0.7180682113731236,-1.205863084017514,-0.8357678075694076,-0.7245438725571992,0.9574293914933818,-0.30249617634888665
9,0.7180682113731236,0.8318863737429419,0.9155693980211291,1.3134174130714984,-1.0029415879318078,-0.5128828215475566
10,-0.6064467020621378,-0.5209256463405694,0.8360022210384368,-0.7245438725571992,0.9574293914933818,0.6250085332041748
11,1.364608132523318,0.3842939499317996,0.9151542099553834,-0.7245438725571992,0.9574293914933818,-0.4864306283075167
12,-1.9797462048535426,-0.792734587736763,0.9088276162199096,-0.7245438725571992,0.9574293914933818,-0.17491288213893824
13,0.7180682113731236,1.495524816226513,-0.8405063112286943,0.6812089336590516,0.9574293914933818,-0.5168233388678422
14,2.001751937056112,-1.4380091521429539,-0.8289342986990724,1.3134174130714984,0.9574293914933818,-0.12596461910659892
15,0.7180682113731236,-0.2765087930481455,-0.8393025796975828,1.5981142226604335,0.9574293914933818,-0.44331313180888576
16,2.001751937056112,-0.6988230343026319,0.5022425103453982,0.6812089336590516,0.9574293914933818,1.2431720759822669
17,0.06135195397129323,0.8751416555458669,-0.8404401174161847,-0.7245438725571992,0.9574293914933818,-0.5133663128273066
18,-0.6064467020621378,1.495524816226513,0.9156331934325644,-0.7245438725571992,0.9574293914933818,-0.517555883261052
19,0.06135195397129323,1.4674530522428193,0.9156239664018556,-0.7245438725571992,0.9574293914933818,-0.5169595972986765
20,-0.6064467020621378,-0.792734587736763,-1.6368228230735595,-0.7245438725571992,-1.4287538292150501,1.9951232205688085
21,1.364608132523318,1.495524816226513,0.9156279144923101,-0.7245438725571992,-0.2774800119000938,-0.5171758548415762
22,0.06135195397129323,-1.205863084017514,0.9123189879648239,1.5981142226604335,-1.0029415879318078,-0.3156523841648318
23,0.7180682113731236,0.4938269234215083,-0.8402726118204873,-0.7245438725571992,-0.2774800119000938,-0.5042269303380496
24,-0.6064467020621378,-0.792734587736763,-0.79589553795496,-0.7245438725571992,-1.4287538292150501,0.3649336659299205
25,1.364608132523318,-1.3195995250507466,1.6760813575861733,0.6812089336590516,-0.2774800119000938,1.9951232205688085
26,0.06135195397129323,-0.5209256463405694,-0.6883805260303137,-0.7245438725571992,0.9574293914933818,0.509771510785264
27,0.06135195397129323,-0.6988230343026319,1.676540341035588,1.5981142226604335,0.9574293914933818,1.9951232205688085
28,2.001751937056112,0.8751416555458669,-0.840434410121918,0.6812089336590516,-1.4287538292150501,-0.5119375534300282
29,0.7180682113731236,-1.4380091521429539,-0.8365881636121737,-0.7245438725571992,-1.0029415879318078,-0.3216312497115697
30,2.001751937056112,-0.3551856677804989,0.9143212112966626,-0.7245438725571992,0.9574293914933818,-0.4376746765386116
31,-1.2863913592183929,-0.9913919845459518,-1.6331385636301983,-0.7245438725571992,-1.0029415879318078,1.9951232205688085
32,-0.6064467020621378,0.741840854707084,0.9155536329436698,-0.7245438725571992,0.9574293914933818,-0.5120954482626348
33,0.06135195397129323,-0.9913919845459518,0.8914401652473602,1.5981142226604335,-1.0029415879318078,0.2533208858185523
34,0.06135195397129323,0.8318863737429419,0.9155744938985557,-0.7245438725571992,0.9574293914933818,-0.5135079120129834
35,2.001751937056112,1.5229905548523877,0.9156323682036452,1.7264872949717982,-1.0029415879318078,-0.5174859136015488
36,0.06135195397129323,-0.792734587736763,-1.6368228230735595,0.6812089336590516,0.9574293914933818,1.9951232205688085
37,0.06135195397129323,1.2851574855575607,0.9156213939336073,1.5981142226604335,-1.4287538292150501,-0.516657838627372
38,0.06135195397129323,-1.0965407956591293,1.6765404772101304,-0.7245438725571992,0.9574293914933818,-4.2056160622118535
39,-0.6064467020621378,-0.43661153059150326,-0.8392158242124224,0.6812089336590516,-0.2774800119000938,-0.4466392467763632
40,-0.6064467020621378,1.495524816226513,0.9156330345864798,-0.7245438725571992,-1.0029415879318078,-0.5175397443429247
41,0.06135195397129323,0.3842939499317996,-0.8402088089288775,-0.7245438725571992,-0.2774800119000938,-0.5007936082226175
