Row,z_1,z_2
0,-1.386742691232955,-1.605214287430036
1,-1.637456828651041,-1.068835581550049
2,-1.6037079824847202,-0.20948623636361696
3,-1.487329881814769,0.09876663798189887
4,-1.4453078059997702,0.3555308093217533
5,-0.3022516827081877,1.6189351468074227
6,0.2312893697346928,1.8269443739455082
7,1.0261874632528758,1.3340988438204544
8,1.207438663896248,1.1471635191791798
9,1.443463541950369,0.854566520381982
10,1.751880726556521,-0.5101304722815783
11,1.827039049384655,-0.7303020503862033
12,1.8680903654462795,-0.974178122801934
13,1.9013340819234514,-1.390570239573765
14,1.8722496100318864,-1.7510357927116964
15,1.8498594695466062,-1.9887359350286873
16,1.846813215379762,-2.0420663935790593
17,1.8431845905787576,-2.142470546084281
18,1.6078103575094704,-2.5012028889924696
19,1.2617473632082499,-2.9100685807047144
20,1.218381885030423,-2.6205693110973307
21,0.9290752688357904,-2.250942368903065
22,0.8986318905311947,-1.980436360720492
23,0.7154972013366924,-1.6298672170041468
24,-0.12689261078115827,-1.8925986418829623
25,-0.22070411305926635,-2.2091091986024756
26,-0.17132448008268647,-2.530015887288603
27,-0.8482848984397503,-2.4895174717564568
28,-1.1804521020176095,-2.0350349771906644
29,,
30,-1.3524554311989305,0.8133028276108732
31,-1.5579950545790184,1.2199408645142156
32,-1.160744384737877,1.609877484577293
33,,
34,-1.5092393377757827,1.5876773856408393
35,-1.7487519840485992,1.37936426498116
36,-1.6443441125413711,1.6159179062715376
37,,
38,-1.160744384737877,1.609877484577293
39,-0.9707542255980762,1.748416106227921
40,-0.6678926564982868,1.9579965118198643
41,-0.3022516827081877,1.6189351468074227
