Row,knn,tree,nb,logreg,svm_rbf,rf
1,1.0,1.0,1.0,0.9819042073147723,0.9766422196289068,1.0
2,1.0,1.0,1.0,0.934397627333806,0.96853809915158,1.0
3,1.0,1.0,1.0,0.9785314981233578,0.9737682678129584,1.0
4,1.0,1.0,1.0,0.9728891069004209,0.96757032734371,1.0
5,1.0,1.0,1.0,0.9887148905730604,0.9755392181061504,1.0
6,1.0,1.0,1.0,0.9850129178391748,0.9620173566784366,1.0
7,1.0,1.0,1.0,0.9891507228805716,0.964453413719972,1.0
8,1.0,1.0,1.0,0.9775396239825782,0.9706484576641732,1.0
9,1.0,1.0,1.0,0.9651380074261676,0.9612686754981904,1.0
10,1.0,1.0,1.0,0.9585270204985642,0.9731908999563396,1.0
11,1.0,1.0,1.0,0.9824916391233952,0.972066645813554,1.0
12,1.0,1.0,0.9999999999999988,0.9833118010331048,0.9746894970196036,1.0
13,1.0,1.0,1.0,0.9515136115642112,0.9714437785562824,1.0
14,1.0,1.0,1.0,0.985213112700712,0.9558962193143112,1.0
15,1.0,1.0,1.0,0.9897322475307962,0.9339948625033342,0.96
16,1.0,1.0,0.9999999999999948,0.9964498239335052,0.8373442562985679,0.96
17,1.0,1.0,1.0,0.9897585915281228,0.9642400692901312,1.0
18,1.0,1.0,1.0,0.9799135858514662,0.9719206653853508,1.0
19,1.0,1.0,1.0,0.9682673544731633,0.9526956441634612,0.98
20,1.0,1.0,1.0,0.990930071925546,0.9723425369495076,1.0
21,1.0,1.0,0.9999999999999052,0.9451278130613242,0.9646389057192984,1.0
22,1.0,1.0,0.9999999999999952,0.9857189863863464,0.9729721685847584,1.0
23,1.0,1.0,1.0,0.996674999939128,0.9498905816664296,1.0
24,1.0,1.0,0.999999999923984,0.9357675154975506,0.9566338275262488,1.0
25,1.0,1.0,0.9999999999999544,0.978577370592574,0.9683371149264056,1.0
26,1.0,1.0,0.9999999999999688,0.9103814832207802,0.9502261422187726,1.0
27,1.0,1.0,1.0,0.9693044619212036,0.9691622669599516,1.0
28,1.0,1.0,1.0,0.9775896210044036,0.967323435164684,1.0
29,1.0,1.0,1.0,0.9681971590001868,0.9741943756581628,1.0
30,1.0,1.0,0.999999999999996,0.9728570076113656,0.9691190868846796,1.0
31,1.0,1.0,1.0,0.9486612018997496,0.965624289314909,1.0
32,1.0,1.0,0.9999999999998148,0.9425195196226472,0.9653948898394796,1.0
33,1.0,1.0,1.0,0.9971008425412748,0.9631503155110948,1.0
34,1.0,1.0,1.0,0.996531472884752,0.9257107067020708,0.97
35,1.0,1.0,1.0,0.9482626856123187,0.9669503445570956,1.0
36,1.0,1.0,0.9999999999999998,0.96589859713858,0.9704226880788948,1.0
37,1.0,1.0,1.0,0.9659315660665828,0.9628669567307784,0.94
38,1.0,1.0,1.0,0.9542055527667928,0.9721757702250412,1.0
39,1.0,1.0,1.0,0.9714492387279674,0.9592639498402966,1.0
40,1.0,1.0,1.0,0.9731035829601544,0.9721844730212832,1.0
41,1.0,1.0,1.0,0.9837272956004844,0.9766452247233484,1.0
42,0.6,1.0,1.0,0.6214360425603421,0.5434193804523553,0.98
43,1.0,1.0,1.0,0.9868428943855082,0.966534728521456,1.0
44,1.0,1.0,0.9999999999954224,0.9718319954932504,0.9611874087023085,1.0
45,1.0,1.0,0.9999999999999768,0.990212182797398,0.9543680066939824,1.0
46,1.0,1.0,0.999999999999982,0.9397014228704178,0.957677767822896,1.0
47,1.0,1.0,1.0,0.9914906946848648,0.9649630755926304,1.0
48,1.0,1.0,1.0,0.9800582621532844,0.973489364558242,1.0
49,1.0,1.0,1.0,0.9873971327422708,0.96375434235747,1.0
50,1.0,1.0,1.0,0.9700349851440658,0.9750977339746992,1.0
51,1.0,1.0,0.802474883944362,0.8485181924155859,0.917691227673906,0.94
52,1.0,1.0,0.9265102463291356,0.8015391568885537,0.958863387202785,0.99
53,1.0,1.0,0.3797246834212953,0.7071926523442905,0.7692638639770119,0.8
54,1.0,1.0,0.9999931319068324,0.914881691701794,0.9614191543669884,1.0
55,0.6,1.0,0.972668328386801,0.7254493972802074,0.7458839318349031,0.95
56,1.0,1.0,0.998178966856616,0.8331548075039082,0.9533743947214376,0.99
57,0.6,1.0,0.5582336281030578,0.6551399376858045,0.864046615104762,0.85
58,1.0,1.0,0.9999998507350284,0.8576095390928191,0.9337081484132882,0.83
59,1.0,1.0,0.991229289282922,0.8508325243374457,0.9765653654191464,1.0
60,1.0,1.0,0.9997265804091636,0.8333878831081531,0.938915537816567,0.94
61,1.0,1.0,0.9999998657164292,0.952826307303197,0.8566514440088264,0.95
62,1.0,1.0,0.9937840712644508,0.8008452195269126,0.9555062020326096,0.99
63,1.0,1.0,0.99999894659399,0.9700782113389828,0.972531248449522,1.0
64,0.8,1.0,0.9758665615026868,0.7786039712805708,0.9258868398463068,0.99
65,1.0,1.0,0.9999907586214531,0.8638682430411452,0.972174167004487,1.0
66,1.0,1.0,0.9630607830398522,0.869813361447999,0.9561111379030086,1.0
67,1.0,1.0,0.9916448020748928,0.7067178005835457,0.9057031697378654,1.0
68,1.0,1.0,0.99995582318818,0.9391874616043118,0.9830522952112608,1.0
69,0.6,1.0,0.994775899304384,0.5818973781695739,0.6011738121994392,0.91
70,1.0,1.0,0.9999846998938584,0.9359406616700684,0.9840048458642132,1.0
71,0.6,0.0,0.0705463285003895,0.3782161346333864,0.4184571018341848,0.19
72,1.0,1.0,0.9999203933356864,0.9210343075793712,0.9858770260392498,1.0
73,0.6,1.0,0.917770033997162,0.60833878723942,0.6819950926538318,0.6
74,1.0,1.0,0.999351632936039,0.8966579871150444,0.9695882819307066,0.99
75,1.0,1.0,0.998645963281492,0.8940775860187207,0.9847576905498648,0.98
76,1.0,1.0,0.9891414899710284,0.8480542407136604,0.97920522801307,1.0
77,0.8,1.0,0.9413668952757192,0.7533843792831239,0.7345974251782403,0.83
78,0.6,0.0,0.0618695264534784,0.4279096837343804,0.1991459894161112,0.38
79,1.0,1.0,0.9756528022121866,0.7506010516257864,0.9011900057442084,0.98
80,1.0,1.0,0.9999974823251336,0.9384475144490876,0.9792192906178494,1.0
81,1.0,1.0,0.9999975274947456,0.9420105688723444,0.9745041467536834,1.0
82,1.0,1.0,0.9999995830195356,0.9528739472033362,0.9791004501389414,1.0
83,1.0,1.0,0.9999796157256904,0.9283523964761896,0.986661310232842,1.0
84,0.4,0.0,0.468399261352626,0.4261284054101846,0.2871589521067508,0.34
85,1.0,1.0,0.9877773568910766,0.6747413605928001,0.8634821334047942,0.91
86,1.0,1.0,0.8064943170122513,0.7197510999755177,0.9180311546625696,0.95
87,1.0,1.0,0.8501548669097241,0.7197345106895676,0.8395940152516501,0.99
88,0.6,1.0,0.9984220787479012,0.8307000289339772,0.8822088072542628,0.99
89,1.0,1.0,0.999606465474284,0.8364190397659237,0.9713293366958656,1.0
90,1.0,1.0,0.9999695536675848,0.9028715324448467,0.96560433961501,1.0
91,1.0,1.0,0.9999158513776356,0.9014821336973772,0.9711532803921648,1.0
92,0.8,1.0,0.9815103243474466,0.8052499429699583,0.9536447157616216,0.99
93,1.0,1.0,0.9999088469801288,0.9241162118017716,0.9786751158340048,1.0
94,1.0,1.0,0.9999998976933424,0.9057431356999563,0.9463400153385192,0.99
95,1.0,1.0,0.9995752382821962,0.8724644458428483,0.9632409824719458,1.0
96,1.0,1.0,0.9999244996726874,0.8613120910223863,0.9755870379937694,1.0
97,1.0,1.0,0.9998103406670028,0.8933312462546766,0.9840221713766418,1.0
98,1.0,1.0,0.9978832544973694,0.8929734790769569,0.9748172146086316,0.98
99,1.0,1.0,0.9999999284033576,0.8782576845617599,0.9559381514939028,0.99
100,1.0,1.0,0.9996182124894368,0.8844248265033229,0.974289324927854,1.0
101,1.0,1.0,0.9999999990603508,0.9909728430111014,0.9776972897455548,0.99
102,0.8,1.0,0.9823333641677766,0.7663244291667245,0.959128983083642,0.97
103,1.0,1.0,0.999999322105056,0.9561771997253906,0.9844712635541664,1.0
104,1.0,1.0,0.9990938117796642,0.7925057798541492,0.9726778616738712,0.99
105,1.0,1.0,0.999999991674835,0.9734311039868604,0.989927441396124,1.0
106,1.0,1.0,0.9999999999977912,0.9823612302542944,0.9811598194109684,1.0
107,0.2,0.0,0.0089544542200758,0.377545108676396,0.3874383463710001,0.04
108,1.0,1.0,0.999995637940256,0.9205511556690372,0.9717396471416372,1.0
109,0.8,1.0,0.9988667932017156,0.9149921940931292,0.9773147590217928,0.98
110,1.0,1.0,0.999999999974051,0.9865347357466688,0.9702767249251346,1.0
111,1.0,1.0,0.998731602027074,0.7727145280432688,0.8837262590741427,0.99
112,1.0,1.0,0.9931423196027376,0.8488133123387536,0.9762154583205104,0.99
