Row,z_1,z_2
bnd_pnt_1,-1.6233254762311495,-0.9397500645861563
bnd_pnt_2,-0.32549430902013454,-1.7548048628774733
bnd_pnt_3,0.3899143092461684,-1.7361819427487213
bnd_pnt_4,1.8217787588923848,-1.330052288246723
bnd_pnt_5,3.5811611587299867,-0.6837358194589865
bnd_pnt_6,3.2931694622721834,0.12463770521420507
bnd_pnt_7,2.630858441424589,0.8046845684963622
bnd_pnt_8,1.3330272742135738,1.619739366787679
bnd_pnt_9,0.617618655947271,1.601116446658927
bnd_pnt_10,-0.8142457936989455,1.1949867921569286
bnd_pnt_11,-2.5736281935365475,0.5486703233691925
bnd_pnt_12,-2.285636497078744,-0.2597032013039992
