Row,DS,CLD,N1,LSC,Harmfulness,F4
1,1.0554923158842433,0.9249615458411486,-0.9159248547292903,-0.35085583200451625,-0.6450624879626057,-1.5752633191860257
2,1.2192814454984398,1.0686380366142252,-0.9159248547292903,-0.35085583200451625,-0.6450624879626057,-0.46273829397282273
3,0.4663576027583041,0.9479193924361029,-0.9159248547292903,-0.35085583200451625,-0.6450624879626057,0.07492440519572273
4,0.4663576027583041,0.9257489085036924,-0.9159248547292903,-1.9054874932102543,-0.6450624879626057,1.0474177033732552
5,0.20846140488164522,1.156056740806418,0.6487153967610667,0.9123050825696861,1.8518217044814775,1.2479428724843256
6,1.0554923158842433,-0.13444235348071912,1.3023630949135134,1.3089648494624735,1.516891679257141,-1.2140746465203123
7,1.2192814454984398,1.4749913504793501,-0.9159248547292903,-1.550942812800195,-0.6450624879626057,-1.2862128329028193
8,1.0554923158842433,0.9428081041053873,1.3023630949135134,1.3089648494624735,1.516891679257141,0.03214308753104007
9,1.0554923158842433,1.3763920903639848,0.6487153967610667,-0.35085583200451625,1.1156433653898234,-0.9156838033300055
10,1.0554923158842433,0.9249615458411486,0.6487153967610667,0.49625753022861807,0.48535641377843697,-1.0075763202971717
11,1.2192814454984398,1.1560387827772485,0.9214881134909242,1.3089648494624735,1.9062435732537415,1.537047747774756
12,1.0554923158842433,-0.1642410090209825,0.9214881134909242,1.3089648494624735,1.8518217044814775,-1.7016784820425845
13,0.4663576027583041,1.3054779134731556,-0.09384426513059328,-1.2978272669541804,1.1156433653898234,-0.5198178889772622
14,1.0554923158842433,1.023338398314194,1.3023630949135134,1.3089648494624735,1.8518217044814775,1.2917133779513392
15,0.6041654687355471,1.504064811902689,-0.9159248547292903,-1.2978272669541804,-0.6450624879626057,-1.306527193140956
16,0.8985215205696524,1.5220454096936487,0.6487153967610667,-0.918399887543799,-0.6450624879626057,-1.501571090397703
17,1.2192814454984398,1.0121077613508,0.9214881134909242,-0.35085583200451625,0.48535641377843697,1.4200290720884383
18,0.4663576027583041,0.9727108950018569,-0.9159248547292903,-0.35085583200451625,-0.6450624879626057,1.552705672427827
19,0.6041654687355471,1.504064811902689,-0.9159248547292903,-1.2978272669541804,-0.6450624879626057,-1.306527193140956
20,0.8985215205696524,1.5341671055696515,0.6487153967610667,-0.35085583200451625,-0.6450624879626057,-1.5752633191860257
21,0.8985215205696524,1.5341671055696515,1.3023630949135134,-0.35085583200451625,0.48535641377843697,-1.5752633191860257
22,0.7481504752612352,0.8197486101400602,0.6487153967610667,0.9123050825696861,-0.6450624879626057,-0.5198178889772622
23,0.6041654687355471,1.50418910838816,0.061285831507066804,-1.550942812800195,-0.6450624879626057,-1.254763114612796
24,0.6041654687355471,1.50418910838816,-0.9159248547292903,-1.550942812800195,-0.6450624879626057,-1.254763114612796
25,1.2192814454984398,0.1835167987817322,1.3023630949135134,1.3089648494624735,-0.6450624879626057,0.05228239144288143
26,1.0554923158842433,1.0839220823925024,0.9214881134909242,1.3089648494624735,1.8518217044814775,0.5009059820953283
27,1.0554923158842433,0.012930097209435923,1.3023630949135134,0.9123050825696861,1.8518217044814775,-1.2140746465203123
28,0.6041654687355471,1.1444628226255846,1.3023630949135134,0.49625753022861807,0.48535641377843697,-0.05358297904931856
29,0.8985215205696524,1.5265200001729247,-0.9159248547292903,-1.831330264377629,-0.6450624879626057,-1.2140746465203123
30,1.2192814454984398,0.3042133244044496,1.3023630949135134,1.3089648494624735,1.516891679257141,-0.9758245404935708
31,0.20846140488164522,1.0773742775367285,1.3023630949135134,1.3089648494624735,1.516891679257141,0.7092643182112509
32,0.4663576027583041,1.3125606563787071,-0.9159248547292903,-1.2978272669541804,0.48535641377843697,-0.5198178889772622
33,0.4663576027583041,1.3125606563787071,-0.9159248547292903,-1.2978272669541804,-0.6450624879626057,-0.5198178889772622
34,1.0554923158842433,1.3848549071994645,0.061285831507066804,0.49625753022861807,-0.6450624879626057,-0.6588459232642572
35,0.20846140488164522,1.1353660820617384,0.6487153967610667,0.9123050825696861,-0.6450624879626057,0.12040403497940012
36,1.0554923158842433,1.4367957447063635,0.6487153967610667,0.49625753022861807,-0.6450624879626057,-0.5198178889772622
37,1.2192814454984398,1.1484652660608106,1.033866382871163,-0.35085583200451625,0.48535641377843697,1.2917133779513392
38,0.6041654687355471,1.5090788093231444,0.9214881134909242,0.49625753022861807,1.1156433653898234,-1.2140746465203123
39,0.8985215205696524,1.0166735176070512,0.9214881134909242,0.49625753022861807,1.663977751449648,0.8184218777387091
40,1.2192814454984398,1.4820315052614428,1.3023630949135134,0.49625753022861807,0.48535641377843697,-0.9156838033300055
41,0.8985215205696524,1.0752703583884706,0.6487153967610667,0.49625753022861807,0.48535641377843697,1.2917133779513392
42,0.7481504752612352,-0.05752986909079958,1.3023630949135134,0.9123050825696861,1.516891679257141,-1.254763114612796
43,0.7481504752612352,1.5224228799926143,-0.9159248547292903,0.49625753022861807,-0.6450624879626057,-1.254763114612796
44,0.7481504752612352,-0.05752986909079958,1.3023630949135134,0.9123050825696861,1.9062435732537415,-1.254763114612796
45,0.6041654687355471,0.9259244876736007,0.6487153967610667,-0.918399887543799,0.48535641377843697,0.9793299737423571
46,1.0554923158842433,1.385851873092773,-0.9159248547292903,0.49625753022861807,0.48535641377843697,-0.5198178889772622
47,1.2192814454984398,0.48292691729610193,1.3023630949135134,1.3089648494624735,1.9042502829286425,0.12040403497939503
48,0.8985215205696524,-0.09636595904373008,0.6487153967610667,-0.020509646266209425,-0.6450624879626057,-1.5752633191860257
49,0.8985215205696524,-0.09636595904373008,-0.9159248547292903,-0.020509646266209425,-0.6450624879626057,-1.5752633191860257
