Row,Part,Ring,Vertex,z_1,z_2
1,1,exterior,1,-2.3236251513227066,-0.5843352233314048
2,1,exterior,2,-2.323676699644782,-0.5840950558509582
3,1,exterior,3,-2.3748743168328574,-0.268505381916159
4,1,exterior,4,-2.3750604961524893,-0.26761570903504317
5,1,exterior,5,-2.3753266891777374,-0.26674661649235176
6,1,exterior,6,-2.3756706966735353,-0.26590528456184714
7,1,exterior,7,-2.5959817095629045,0.20993753479238797
8,1,exterior,8,-2.5960639032682593,0.21013733334315
9,1,exterior,9,-2.5961101712325823,0.2103475355981701
10,1,exterior,10,-2.702424577343349,0.8163804085351487
11,1,exterior,11,-2.7024542689815325,0.8166196823609303
12,1,exterior,12,-2.7022311780412034,0.8167111372100355
13,1,exterior,13,-1.4849291892429466,1.2457403074891884
14,1,exterior,14,-1.4844595079488168,1.2458803581440039
15,1,exterior,15,-1.1439225819358727,1.3294780391654224
16,1,exterior,16,-1.143670614254638,1.329526100840655
17,1,exterior,17,-1.1434383693758634,1.3294171974279632
18,1,exterior,18,-0.4559748782161619,0.9620970874004221
19,1,exterior,19,-0.45505635119489984,0.9616647329174528
20,1,exterior,20,-0.45409872158712833,0.9613277346651558
21,1,exterior,21,-0.4531118589370188,0.9610895658226278
22,1,exterior,22,-0.45210593407099275,0.9609526810110429
23,1,exterior,23,-0.4510913142749172,0.9609184909957779
24,1,exterior,24,0.9185412324028851,0.9843373622038133
25,1,exterior,25,0.9187885399157865,0.9843292429458488
26,1,exterior,26,0.919022443206027,0.9842485200921978
27,1,exterior,27,1.4934181152474701,0.7533413227903427
28,1,exterior,28,1.4936286905719482,0.7532447249908791
29,1,exterior,29,1.4936268365515233,0.7530130578487338
30,1,exterior,30,1.4629055596497476,0.20367086180481725
31,1,exterior,31,1.4628956940404358,0.2027738673533444
32,1,exterior,32,1.4629662519183033,0.20187959784022713
33,1,exterior,33,1.4631166655066625,0.20099524941983116
34,1,exterior,34,1.4633457244328196,0.20012793841184856
35,1,exterior,35,1.4636515854678955,0.199284644036531
36,1,exterior,36,1.796881968496584,-0.6049539099465506
37,1,exterior,37,1.7973792408499418,-0.6059833354867854
38,1,exterior,38,1.7979907591091544,-0.6069492765589792
39,1,exterior,39,1.798708530750532,-0.6078391083448441
40,1,exterior,40,2.1950275227784126,-1.0454108614076787
41,1,exterior,41,2.195762663234628,-1.0461424102360217
42,1,exterior,42,2.196569617639253,-1.046793885306514
43,1,exterior,43,2.1974397064296163,-1.0473582793847056
44,1,exterior,44,2.198363570972641,-1.0478295218751046
45,1,exterior,45,2.4406348757898395,-1.155962636912847
46,1,exterior,46,2.440845994032637,-1.1560694574093553
47,1,exterior,47,2.440876672491441,-1.1563040642359435
48,1,exterior,48,2.4525317659974872,-1.2991530464044536
49,1,exterior,49,2.452539316676186,-1.2993905596323359
50,1,exterior,50,2.4523070503127244,-1.2994407779812913
51,1,exterior,51,1.6453386424040866,-1.4324047420120332
52,1,exterior,52,1.6451163126009356,-1.4324311356298864
53,1,exterior,53,1.644899457662691,-1.43237729872178
54,1,exterior,54,1.389710392530131,-1.356749483703986
55,1,exterior,55,1.3887065671294265,-1.3565075907309587
56,1,exterior,56,1.3876831494477266,-1.3563704999060153
57,1,exterior,57,1.3866510509355738,-1.3563396728608859
58,1,exterior,58,1.385621275596584,-1.356415438266634
59,1,exterior,59,1.005746883425084,-1.4041845964033406
60,1,exterior,60,1.0054762702222626,-1.404203643576389
61,1,exterior,61,1.0052140131112939,-1.4041342497143487
62,1,exterior,62,0.4747875849341871,-1.2321758912071565
63,1,exterior,63,0.4738290894412326,-1.2319169706189463
64,1,exterior,64,0.47284964288371556,-1.2317543731958989
65,1,exterior,65,0.47185890019017174,-1.2316897017477721
66,1,exterior,66,0.47086662764119036,-1.231723593775617
67,1,exterior,67,0.4698826065979642,-1.2318557151875897
68,1,exterior,68,0.03910661144521632,-1.3116383111649275
69,1,exterior,69,0.03885796489214988,-1.3116714203207018
70,1,exterior,70,0.03861645681829007,-1.311603632601991
71,1,exterior,71,-0.5326196346039807,-1.1195105768312277
72,1,exterior,72,-0.5335501041969031,-1.1192470171538915
73,1,exterior,73,-0.5345016811683989,-1.1190745682217704
74,1,exterior,74,-0.5354654660150562,-1.1189948428417165
75,1,exterior,75,-0.5364324450608526,-1.1190085866352748
76,1,exterior,76,-0.5373935747564225,-1.1191156710653525
77,1,exterior,77,-0.8995041804710667,-1.1773040768727978
78,1,exterior,78,-0.8997631125772163,-1.1773318225849567
79,1,exterior,79,-0.9000178734601241,-1.1772778545140394
80,1,exterior,80,-1.4430974515084933,-1.0320302609155871
81,1,exterior,81,-1.443343508016466,-1.0319505164518452
82,1,exterior,82,-1.443567755638706,-1.0318216134319684
83,1,exterior,83,-1.9661745598923699,-0.6940563831146447
84,1,exterior,84,-1.9669720590955961,-0.6935916731183867
85,1,exterior,85,-1.9678090089285518,-0.6932024747924853
86,1,exterior,86,-1.9686782789104287,-0.6928921039523988
87,1,exterior,87,-2.3233941858691307,-0.584418845143306
