Row,Part,Ring,Vertex,z_1,z_2
1,1,exterior,1,-2.3236251513227066,-0.5843352233314048
2,1,exterior,2,-2.323676699644782,-0.5840950558509582
3,1,exterior,3,-2.3748743168328574,-0.268505381916159
4,1,exterior,4,-2.3750604961524893,-0.26761570903504317
5,1,exterior,5,-2.3753266891777374,-0.26674661649235176
6,1,exterior,6,-2.3756706966735353,-0.26590528456184714
7,1,exterior,7,-2.595969332253874,0.20991080143236251
8,1,exterior,8,-2.5960603719714648,0.21013586088032254
9,1,exterior,9,-2.5960342665051486,0.21037722883579146
10,1,exterior,10,-2.4785478721256786,0.9527778825190508
11,1,exterior,11,-2.478444948482795,0.9537089551110177
12,1,exterior,12,-2.4784295983663895,0.9546455734013061
13,1,exterior,13,-2.478501956472113,0.9555795186632523
14,1,exterior,14,-2.4786613878652233,0.9565025956257353
15,1,exterior,15,-2.4789064935520697,0.9574067043858148
16,1,exterior,16,-2.479235122756114,0.9582839114845237
17,1,exterior,17,-2.479644391790768,0.9591265195221362
18,1,exterior,18,-2.700298933484264,1.3639836969230745
19,1,exterior,19,-2.700394720941906,1.3641821700940544
20,1,exterior,20,-2.7001812040121917,1.3641276049278193
21,1,exterior,21,-2.2603249391788376,1.2282755733475184
22,1,exterior,22,-2.259326512970476,1.2280227156617047
23,1,exterior,23,-2.25830737391525,1.2278738953373804
24,1,exterior,24,-2.2572783329577364,1.2278306910484955
25,1,exterior,25,-2.256250306081089,1.2278935611026482
26,1,exterior,26,-2.255234198511174,1.2280618385793944
27,1,exterior,27,-2.2542407890348173,1.2283337384048871
28,1,exterior,28,-2.2532806156593055,1.2287063762877937
29,1,exterior,29,-2.2523638638260586,1.229175799315625
30,1,exterior,30,-2.2515002583642945,1.2297370278869117
31,1,exterior,31,-2.250698960330822,1.2303841085344138
32,1,exterior,32,-1.811873986946359,1.623762270275131
33,1,exterior,33,-1.8116923109540386,1.6239099179501004
34,1,exterior,34,-1.8114845858141928,1.6238019537505384
35,1,exterior,35,-1.5815936335988363,1.4898064383517415
36,1,exterior,36,-1.5807632778266067,1.4893732174538536
37,1,exterior,37,-1.5798960340398542,1.4890195802539146
38,1,exterior,38,-1.578999509450051,1.4887486287550802
39,1,exterior,39,-1.578081568111399,1.4885627396654715
40,1,exterior,40,-0.5760889209354165,1.3340927310156774
