Row,Part,Ring,Vertex,z_1,z_2
1,1,exterior,1,-2.3236251513227066,-0.5843352233314048
2,1,exterior,2,-2.323676699644782,-0.5840950558509582
3,1,exterior,3,-2.3748743168328574,-0.268505381916159
4,1,exterior,4,-2.3750604961524893,-0.26761570903504317
5,1,exterior,5,-2.3753266891777374,-0.26674661649235176
6,1,exterior,6,-2.3756706966735353,-0.26590528456184714
7,1,exterior,7,-2.5959817095629045,0.20993753479238797
8,1,exterior,8,-2.5960639032682593,0.21013733334315
9,1,exterior,9,-2.5961101712325823,0.2103475355981701
10,1,exterior,10,-2.7024296333247255,0.8164092295673253
11,1,exterior,11,-2.702458148753838,0.8166285216245665
12,1,exterior,12,-2.702467125802916,0.8168494776126151
13,1,exterior,13,-2.700417989760695,1.363954798808225
14,1,exterior,14,-2.700405802044465,1.3641851204274862
15,1,exterior,15,-2.700182353464929,1.3641279599426324
16,1,exterior,16,-2.256464222403638,1.2270831696938704
17,1,exterior,17,-2.2554253587908475,1.2268223479037041
18,1,exterior,18,-2.254364557784312,1.2266741357694526
19,1,exterior,19,-2.253293989589194,1.2266402336779652
20,1,exterior,20,-2.0117995162963105,1.2319356249559221
21,1,exterior,21,-2.011569537666273,1.2319299938516688
22,1,exterior,22,-2.0113577574458974,1.2318414218920426
23,1,exterior,23,-1.7616565522261096,1.1136392735697143
24,1,exterior,24,-1.7606468914620508,1.113227116469448
25,1,exterior,25,-1.7595983538708246,1.1129273544745826
26,1,exterior,26,-1.7585234095876792,1.1127435526195517
27,1,exterior,27,-1.7574348427995683,1.1126778968383753
28,1,exterior,28,-0.7759817495356979,1.107096622246233
29,1,exterior,29,-0.7757508667522345,1.1070845899277597
30,1,exterior,30,-0.7755271532048035,1.1070303195040174
31,1,exterior,31,0.27296790394217896,0.8010187101188666
32,1,exterior,32,0.2738795989701733,0.8007984449863137
33,1,exterior,33,0.2748079203888919,0.8006645648300684
34,1,exterior,34,0.27574470171255094,0.8006182473999606
35,1,exterior,35,0.27668170203319725,0.8006599001525313
36,1,exterior,36,0.2776106785163515,0.8007891566666199
37,1,exterior,37,0.2785234589135982,0.8010048798667877
38,1,exterior,38,0.27941201345422617,0.8013051720262212
39,1,exterior,39,0.4980250971183843,0.8868067608185836
40,1,exterior,40,0.4982303735330776,0.8868768778049936
41,1,exterior,41,0.49844680616634657,0.8868914281819038
