Row,knn,tree,nb,logreg,svm_rbf,rf
1,-0.050631490754759055,-1.757354329557485,0.922530711866603,1.3436400215177768,-1.0811862104262828,-0.5994151272887742
2,-1.236421514728482,-1.757354329557485,0.12570045119723253,-0.4086433012546564,0.6956096779717585,-1.037755286647091
3,-0.050631490754759055,-1.757354329557485,0.6926200698939551,-0.307793924875231,1.5856221275858138,-0.47326234574431847
4,0.6921982203622884,0.6005996826453619,0.9048940778879134,-0.026737349671289493,0.7499414938187202,0.5169351991186123
5,-0.5463499724646547,0.6005996826453619,-2.186806969007567,-1.7116078602525426,-1.7084995319285234,-0.7292826319244774
6,-3.5445315564754267,-1.757354329557485,0.16211729189116678,-0.5650612539203751,-0.897667863318451,-2.389824166089502
7,-0.050631490754759055,-1.757354329557485,-1.4549954322033012,-1.0250622522557846,-1.477860452200895,-0.3950331792741232
8,-1.236421514728482,-1.757354329557485,-0.9991064002437775,-1.0970446338654865,-1.8560311964177099,-1.8077487071444887
9,-0.050631490754759055,-1.757354329557485,-0.8996266151726178,-0.8999599581219305,1.0616166339482687,-0.23060067521609626
10,-0.050631490754759055,-1.757354329557485,0.922530711866603,1.0951318176926776,0.5864835398954834,-0.9670019232904574
11,-0.050631490754759055,-1.757354329557485,-2.1854846398272696,-1.5643447041541039,-1.1549751036614808,-1.1466324657781577
12,-0.050631490754759055,0.6005996826453619,0.22032067928459292,-0.8298371685469278,-0.42619236264802096,-1.278365391566654
13,-0.050631490754759055,0.6005996826453619,-0.8574929336272955,-0.8471902094470759,-0.15340898927039334,0.4645964792669639
14,-0.5463499724646547,-1.757354329557485,-1.6709075174542223,-1.0967720387741635,-1.728023256800205,-1.278365391566654
15,0.35003653860409006,0.6005996826453619,-1.5539840595384764,-1.1700191299285958,-1.1744912781343666,0.6016912474699748
16,-0.050631490754759055,0.6005996826453619,-1.6132246810445008,-1.2046946297853125,-1.5210458994261928,0.009553511856318357
17,-0.050631490754759055,-1.757354329557485,0.32773198882827514,-0.8385665179009341,-0.3465305217425716,-0.23060067521609626
18,-0.050631490754759055,0.6005996826453619,0.7875747093289563,-0.6063919067476845,0.424792182837001,0.41183573334425777
19,0.35003653860409006,0.6005996826453619,-1.5539464288572606,-1.1472956089680082,-1.6457338385867613,0.5048220482148975
20,-0.050631490754759055,0.6005996826453619,-1.6568468986478888,-1.2861156612168583,-1.787189116295993,0.4799049333334881
21,-0.5463499724646547,0.6005996826453619,-1.504389721198568,-1.2173985386647859,-1.6937665945327385,0.6427315675309205
22,-0.050631490754759055,0.6005996826453619,-0.6719494288626708,-0.8316739769546619,-1.8117999087169854,-0.027311477954095508
23,-0.050631490754759055,0.5016856331840559,-1.554207346357286,-1.1855327672232425,-1.196031875884834,0.3945953177794671
24,-0.050631490754759055,0.5016856331840559,-1.554207346357286,-1.1855327672232425,-1.196031875884834,0.3945953177794671
