Row,Part,Ring,Vertex,z_1,z_2
1,1,exterior,1,-2.044454526157816,-0.5857128494217059
2,1,exterior,2,-2.0444958824103656,-0.5854658211913513
3,1,exterior,3,-2.0973561294956533,-0.1286478283984307
4,1,exterior,4,-2.0973726270171413,-0.12836772346964598
5,1,exterior,5,-2.0973575065167633,-0.1280875408331208
6,1,exterior,6,-2.0146690253580557,0.6186324129393295
7,1,exterior,7,-2.0146084971166403,0.619800190316185
8,1,exterior,8,-2.0191288564604113,1.2929685708008616
9,1,exterior,9,-2.0191194034688893,1.2932016888058924
10,1,exterior,10,-2.019004905247769,1.2934049706808375
11,1,exterior,11,-1.8118186783248684,1.6237246532855507
12,1,exterior,12,-1.8116878597966397,1.623912937933475
13,1,exterior,13,-1.81145865158375,1.6239182474643818
14,1,exterior,14,-1.3348083154653658,1.612543121380957
15,1,exterior,15,-1.3339314649269098,1.6125606652724982
16,1,exterior,16,-1.3330595238093876,1.6126549697925139
17,1,exterior,17,-1.3321991988628814,1.6128253095745382
18,1,exterior,18,-1.3313571074888293,1.61307037440814
19,1,exterior,19,-1.0544663813203858,1.7070045285479352
20,1,exterior,20,-1.0542466827049948,1.707067809520204
21,1,exterior,21,-1.0540423740570797,1.706965194026985
22,1,exterior,22,-0.5910417945396887,1.446721888918331
23,1,exterior,23,-0.5901910069734302,1.4462956178562059
24,1,exterior,24,-0.5893035534449438,1.4459521462619183
25,1,exterior,25,-0.5883874702586075,1.4456945844304727
26,1,exterior,26,-0.5874510529736643,1.4455252647040235
27,1,exterior,27,-0.5865027812840755,1.4454457203514288
28,1,exterior,28,-0.5855512422309489,1.445456671683791
29,1,exterior,29,-0.5846050524428887,1.4455580195317026
30,1,exterior,30,0.38908054201326514,1.5970042791359529
31,1,exterior,31,0.38932987615108805,1.5970300433767677
32,1,exterior,32,0.3895185876510835,1.596865060716591
33,1,exterior,33,0.6393322736252274,1.35475172246817
34,1,exterior,34,0.6400302600110892,1.3541356048521611
35,1,exterior,35,0.6407825205637226,1.3535870704662232
36,1,exterior,36,0.641582534794639,1.3531108739291335
37,1,exterior,37,0.6424233682931937,1.3527111428453873
38,1,exterior,38,0.6432977328330813,1.352391342027703
39,1,exterior,39,0.6441980495456543,1.352154243464513
40,1,exterior,40,0.6451165146124879,1.3520019022927605
41,1,exterior,41,0.6460451669077798,1.3519356389842587
42,1,exterior,42,0.6469759570042668,1.3519560279000309
43,1,exterior,43,1.3066908008640177,1.3971967292528413
44,1,exterior,44,1.3069242872948144,1.3972014001362283
45,1,exterior,45,1.3070001090096772,1.396980518271711
46,1,exterior,46,1.4935617308488525,0.7535226923676135
47,1,exterior,47,1.4936243333847905,0.7532502405915296
48,1,exterior,48,1.4936244671327648,0.7529706891116439
49,1,exterior,49,1.462791926463419,0.20163893115555487
50,1,exterior,50,1.4627883629829976,0.2016051798635884
51,1,exterior,51,1.4627706694616562,0.20139498733826228
52,1,exterior,52,1.4626551249714068,0.2012174674643158
53,1,exterior,53,1.4626380236046863,0.20118991848913503
54,1,exterior,54,0.4907271345604992,-1.20484546969081
55,1,exterior,55,0.4902116220749353,-1.205675144359629
56,1,exterior,56,0.48977951372174655,-1.2065511555182091
57,1,exterior,57,0.4894349323036775,-1.2074651450286378
58,1,exterior,58,0.48918116551745,-1.208408392396543
