,feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_MV,feature_CB,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,feature_F1,feature_F2,feature_F3,feature_F4,algo_knn,proba_knn,algo_tree,proba_tree,algo_nb,proba_nb,algo_logreg,proba_logreg,algo_svm_rbf,proba_svm_rbf,algo_rf,proba_rf,class,n_wrong,ih
0,0.0,0.0,0.0,0.25,0.2,0.06608193019956565,0.050373142935755066,0.0,0.75,0.0,0.03772378516624042,0.0,0.0,0.0,0.020000000000000018,0.375,0.3,0.41379638224936494,0.5217391304347823,1,1.0,1,1.0,1,1.0,1,0.9819042073147723,1,0.9766422196289067,1,1.0,Iris-setosa,0,0.006908928842720097
1,0.0,0.0,0.0,0.25,0.2,0.06608193019956565,0.050373142935755066,0.0,0.75,0.0,0.06377799415774088,0.020000000000000018,0.0005197505197505059,0.0,0.020000000000000018,0.5,0.3,0.43196768889191994,0.6159139784946236,1,1.0,1,1.0,1,1.0,1,0.9343976273338059,1,0.96853809915158,1,1.0,Iris-setosa,0,0.016177378919102314
2,0.0,0.0,0.0,0.25,0.2,0.06608193019956565,0.050373142935755066,0.0,0.75,0.0,0.040442741592166986,0.0,0.0,0.0,0.020000000000000018,0.25,0.3,0.39963904899944946,0.5559038662486938,1,1.0,1,1.0,1,1.0,1,0.9785314981233578,1,0.9737682678129584,1,1.0,Iris-setosa,0,0.007950039010613974
3,0.0,0.0,0.0,0.25,0.2,0.06608193019956565,0.050373142935755066,0.0,0.75,0.0,0.054677206851119875,0.0,0.0,0.0,0.020000000000000018,0.25,0.3,0.409558530821011,0.5941855834328952,1,1.0,1,1.0,1,1.0,1,0.9728891069004209,1,0.96757032734371,1,1.0,Iris-setosa,0,0.009923427625978198
4,0.0,0.0,0.0,0.25,0.2,0.06608193019956565,0.050373142935755066,0.0,0.75,0.0,0.057786483839373126,0.0,0.0,0.0,0.020000000000000018,0.375,0.3,0.39740324246279995,0.4799999999999998,1,1.0,1,1.0,1,1.0,1,0.9887148905730605,1,0.9755392181061503,1,1.0,Iris-setosa,0,0.005957648553464812
5,0.0,0.0,0.0,0.25,0.2,0.06608193019956865,0.05037314293575812,0.0,0.75,0.0,0.05480494766888666,0.0,0.0,0.0,0.040000000000000036,0.25,0.35714285714285715,0.4454026774090844,0.6315789473684209,1,1.0,1,1.0,1,1.0,1,0.9850129178391747,1,0.9620173566784366,1,1.0,Iris-setosa,0,0.008828287580398109
6,0.0,0.0,0.0,0.25,0.2,0.06608193019956565,0.050373142935755066,0.0,0.75,0.0,0.10091220068415041,0.0,0.0,0.0,0.020000000000000018,0.25,0.3259259259259259,0.3873917786708484,0.4924924924924925,1,1.0,1,1.0,1,1.0,1,0.9891507228805717,1,0.964453413719972,1,1.0,Iris-setosa,0,0.007732643899909353
7,0.0,0.0,0.0,0.25,0.2,0.06608193019956565,0.050373142935755066,0.0,0.75,0.0,0.026210573078631727,0.0,0.0,0.0,0.020000000000000018,0.5,0.3,0.4132261671768194,0.4924924924924925,1,1.0,1,1.0,1,1.0,1,0.9775396239825782,1,0.9706484576641733,1,1.0,Iris-setosa,0,0.008635319725541435
8,0.0,0.0,0.0,0.25,0.2,0.06608193019956565,0.050373142935755066,0.0,0.75,0.0,0.05523513753327414,0.020000000000000018,0.07713976164680403,0.0,0.020000000000000018,0.25,0.3,0.40342688492334594,0.6218708827404479,1,1.0,1,1.0,1,1.0,1,0.9651380074261675,1,0.9612686754981903,1,1.0,Iris-setosa,0,0.01226555284594033
9,0.0,0.0,0.0,0.25,0.2,0.06608193019956565,0.050373142935755066,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.5,0.27807486631016043,0.42427926760057133,0.5941855834328952,1,1.0,1,1.0,1,1.0,1,0.9585270204985642,1,0.9731908999563397,1,1.0,Iris-setosa,0,0.0113803465908493
